t,mu_GeV,g1,g2,g3,alpha1,alpha2,alpha3,alpha1_inv,alpha2_inv,alpha3_inv
2.849733365331e+01,2.168850380223e+14,5.571183468165e-01,5.734223718517e-01,5.769389163626e-01,2.469932344704e-02,2.616612438314e-02,2.648803886408e-02,4.048693892948e+01,3.821735253404e+01,3.775288933738e+01
2.849843336531e+01,2.171236802962e+14,5.571232864352e-01,5.734199829457e-01,5.769321202804e-01,2.469976143578e-02,2.616590636486e-02,2.648741483328e-02,4.048622099448e+01,3.821767096679e+01,3.775377877737e+01
2.849953307731e+01,2.173625851522e+14,5.571282261849e-01,5.734175940687e-01,5.769253244403e-01,2.470019944002e-02,2.616568835013e-02,2.648679083205e-02,4.048550305953e+01,3.821798939965e+01,3.775466821712e+01
2.850063278931e+01,2.176017528793e+14,5.571331660655e-01,5.734152052207e-01,5.769185288420e-01,2.470063745976e-02,2.616547033896e-02,2.648616686038e-02,4.048478512465e+01,3.821830783264e+01,3.775555765663e+01
2.850173250131e+01,2.178411837667e+14,5.571381060772e-01,5.734128164017e-01,5.769117334857e-01,2.470107549499e-02,2.616525233133e-02,2.648554291827e-02,4.048406718982e+01,3.821862626575e+01,3.775644709590e+01
2.850283221331e+01,2.180808781039e+14,5.571430462199e-01,5.734104276116e-01,5.769049383714e-01,2.470151354572e-02,2.616503432725e-02,2.648491900573e-02,4.048334925506e+01,3.821894469897e+01,3.775733653494e+01
2.850393192531e+01,2.183208361809e+14,5.571479864935e-01,5.734080388504e-01,5.768981434989e-01,2.470195161196e-02,2.616481632673e-02,2.648429512275e-02,4.048263132035e+01,3.821926313232e+01,3.775822597374e+01
2.850503163731e+01,2.185610582878e+14,5.571529268982e-01,5.734056501183e-01,5.768913488684e-01,2.470238969369e-02,2.616459832975e-02,2.648367126932e-02,4.048191338571e+01,3.821958156578e+01,3.775911541231e+01
2.850613134931e+01,2.188015447152e+14,5.571578674339e-01,5.734032614150e-01,5.768845544797e-01,2.470282779093e-02,2.616438033633e-02,2.648304744545e-02,4.048119545113e+01,3.821989999937e+01,3.776000485064e+01
2.850723106131e+01,2.190422957538e+14,5.571628081006e-01,5.734008727408e-01,5.768777603328e-01,2.470326590366e-02,2.616416234646e-02,2.648242365113e-02,4.048047751661e+01,3.822021843307e+01,3.776089428873e+01
2.850833077331e+01,2.192833116949e+14,5.571677488983e-01,5.733984840954e-01,5.768709664279e-01,2.470370403191e-02,2.616394436014e-02,2.648179988637e-02,4.047975958214e+01,3.822053686690e+01,3.776178372659e+01
2.850943048531e+01,2.195245928298e+14,5.571726898270e-01,5.733960954791e-01,5.768641727647e-01,2.470414217565e-02,2.616372637736e-02,2.648117615115e-02,4.047904164774e+01,3.822085530084e+01,3.776267316421e+01
2.851053019732e+01,2.197661394505e+14,5.571776308868e-01,5.733937068917e-01,5.768573793434e-01,2.470458033491e-02,2.616350839814e-02,2.648055244549e-02,4.047832371340e+01,3.822117373490e+01,3.776356260160e+01
2.851162990932e+01,2.200079518491e+14,5.571825720776e-01,5.733913183332e-01,5.768505861639e-01,2.470501850966e-02,2.616329042247e-02,2.647992876936e-02,4.047760577912e+01,3.822149216908e+01,3.776445203875e+01
2.851272962132e+01,2.202500303179e+14,5.571875133995e-01,5.733889298037e-01,5.768437932262e-01,2.470545669993e-02,2.616307245035e-02,2.647930512278e-02,4.047688784490e+01,3.822181060339e+01,3.776534147566e+01
2.851382933332e+01,2.204923751497e+14,5.571924548524e-01,5.733865413032e-01,5.768370005302e-01,2.470589490570e-02,2.616285448178e-02,2.647868150574e-02,4.047616991074e+01,3.822212903781e+01,3.776623091234e+01
2.851492904532e+01,2.207349866376e+14,5.571973964364e-01,5.733841528316e-01,5.768302080761e-01,2.470633312698e-02,2.616263651676e-02,2.647805791824e-02,4.047545197664e+01,3.822244747235e+01,3.776712034878e+01
2.851602875732e+01,2.209778650751e+14,5.572023381514e-01,5.733817643889e-01,5.768234158636e-01,2.470677136377e-02,2.616241855529e-02,2.647743436027e-02,4.047473404260e+01,3.822276590701e+01,3.776800978498e+01
2.851712846932e+01,2.212210107558e+14,5.572072799975e-01,5.733793759752e-01,5.768166238929e-01,2.470720961607e-02,2.616220059737e-02,2.647681083184e-02,4.047401610862e+01,3.822308434179e+01,3.776889922095e+01
2.851822818132e+01,2.214644239738e+14,5.572122219747e-01,5.733769875905e-01,5.768098321640e-01,2.470764788389e-02,2.616198264300e-02,2.647618733295e-02,4.047329817470e+01,3.822340277669e+01,3.776978865668e+01
2.851932789332e+01,2.217081050235e+14,5.572171640830e-01,5.733745992347e-01,5.768030406767e-01,2.470808616721e-02,2.616176469218e-02,2.647556386358e-02,4.047258024084e+01,3.822372121171e+01,3.777067809217e+01
2.852042760532e+01,2.219520541996e+14,5.572221063223e-01,5.733722109079e-01,5.767962494311e-01,2.470852446604e-02,2.616154674491e-02,2.647494042374e-02,4.047186230704e+01,3.822403964684e+01,3.777156752743e+01
2.852152731732e+01,2.221962717970e+14,5.572270486928e-01,5.733698226100e-01,5.767894584272e-01,2.470896278039e-02,2.616132880118e-02,2.647431701343e-02,4.047114437331e+01,3.822435808210e+01,3.777245696245e+01
2.852262702932e+01,2.224407581113e+14,5.572319911943e-01,5.733674343410e-01,5.767826676650e-01,2.470940111026e-02,2.616111086101e-02,2.647369363264e-02,4.047042643963e+01,3.822467651748e+01,3.777334639724e+01
2.852372674132e+01,2.226855134379e+14,5.572369338270e-01,5.733650461010e-01,5.767758771444e-01,2.470983945564e-02,2.616089292439e-02,2.647307028137e-02,4.046970850601e+01,3.822499495297e+01,3.777423583179e+01
2.852482645332e+01,2.229305380730e+14,5.572418765907e-01,5.733626578900e-01,5.767690868654e-01,2.471027781653e-02,2.616067499131e-02,2.647244695962e-02,4.046899057245e+01,3.822531338859e+01,3.777512526610e+01
2.852592616532e+01,2.231758323128e+14,5.572468194856e-01,5.733602697079e-01,5.767622968281e-01,2.471071619295e-02,2.616045706179e-02,2.647182366739e-02,4.046827263896e+01,3.822563182432e+01,3.777601470018e+01
2.852702587733e+01,2.234213964540e+14,5.572517625116e-01,5.733578815547e-01,5.767555070323e-01,2.471115458487e-02,2.616023913581e-02,2.647120040468e-02,4.046755470552e+01,3.822595026018e+01,3.777690413402e+01
2.852812558933e+01,2.236672307936e+14,5.572567056687e-01,5.733554934305e-01,5.767487174782e-01,2.471159299232e-02,2.616002121339e-02,2.647057717148e-02,4.046683677214e+01,3.822626869615e+01,3.777779356763e+01
2.852922530133e+01,2.239133356289e+14,5.572616489570e-01,5.733531053352e-01,5.767419281656e-01,2.471203141529e-02,2.615980329451e-02,2.646995396779e-02,4.046611883883e+01,3.822658713225e+01,3.777868300100e+01
2.853032501333e+01,2.241597112575e+14,5.572665923764e-01,5.733507172689e-01,5.767351390946e-01,2.471246985378e-02,2.615958537918e-02,2.646933079360e-02,4.046540090557e+01,3.822690556846e+01,3.777957243413e+01
2.853142472533e+01,2.244063579774e+14,5.572715359269e-01,5.733483292315e-01,5.767283502652e-01,2.471290830779e-02,2.615936746740e-02,2.646870764893e-02,4.046468297238e+01,3.822722400479e+01,3.778046186703e+01
2.853252443733e+01,2.246532760868e+14,5.572764796086e-01,5.733459412231e-01,5.767215616772e-01,2.471334677732e-02,2.615914955917e-02,2.646808453376e-02,4.046396503924e+01,3.822754244124e+01,3.778135129969e+01
2.853362414933e+01,2.249004658844e+14,5.572814234214e-01,5.733435532436e-01,5.767147733308e-01,2.471378526237e-02,2.615893165449e-02,2.646746144810e-02,4.046324710617e+01,3.822786087781e+01,3.778224073212e+01
2.853472386133e+01,2.251479276691e+14,5.572863673654e-01,5.733411652930e-01,5.767079852259e-01,2.471422376295e-02,2.615871375335e-02,2.646683839193e-02,4.046252917315e+01,3.822817931450e+01,3.778313016431e+01
2.853582357333e+01,2.253956617401e+14,5.572913114406e-01,5.733387773714e-01,5.767011973625e-01,2.471466227905e-02,2.615849585577e-02,2.646621536526e-02,4.046181124020e+01,3.822849775131e+01,3.778401959626e+01
2.853692328533e+01,2.256436683972e+14,5.572962556470e-01,5.733363894788e-01,5.766944097406e-01,2.471510081067e-02,2.615827796173e-02,2.646559236810e-02,4.046109330730e+01,3.822881618824e+01,3.778490902798e+01
2.853802299733e+01,2.258919479402e+14,5.573011999845e-01,5.733340016150e-01,5.766876223601e-01,2.471553935782e-02,2.615806007124e-02,2.646496940042e-02,4.046037537447e+01,3.822913462529e+01,3.778579845946e+01
2.853912270933e+01,2.261405006694e+14,5.573061444532e-01,5.733316137802e-01,5.766808352211e-01,2.471597792050e-02,2.615784218430e-02,2.646434646224e-02,4.045965744170e+01,3.822945306246e+01,3.778668789070e+01
2.854022242133e+01,2.263893268853e+14,5.573110890532e-01,5.733292259744e-01,5.766740483235e-01,2.471641649871e-02,2.615762430091e-02,2.646372355354e-02,4.045893950898e+01,3.822977149975e+01,3.778757732171e+01
2.854132213333e+01,2.266384268889e+14,5.573160337843e-01,5.733268381975e-01,5.766672616673e-01,2.471685509244e-02,2.615740642107e-02,2.646310067434e-02,4.045822157633e+01,3.823008993715e+01,3.778846675249e+01
2.854242184533e+01,2.268878009815e+14,5.573209786466e-01,5.733244504495e-01,5.766604752525e-01,2.471729370170e-02,2.615718854477e-02,2.646247782462e-02,4.045750364374e+01,3.823040837468e+01,3.778935618302e+01
2.854352155734e+01,2.271374494646e+14,5.573259236401e-01,5.733220627305e-01,5.766536890791e-01,2.471773232650e-02,2.615697067202e-02,2.646185500439e-02,4.045678571120e+01,3.823072681232e+01,3.779024561332e+01
2.854462126934e+01,2.273873726401e+14,5.573308687648e-01,5.733196750404e-01,5.766469031471e-01,2.471817096682e-02,2.615675280282e-02,2.646123221364e-02,4.045606777873e+01,3.823104525009e+01,3.779113504339e+01
2.854572098134e+01,2.276375708104e+14,5.573358140208e-01,5.733172873792e-01,5.766401174565e-01,2.471860962268e-02,2.615653493717e-02,2.646060945236e-02,4.045534984632e+01,3.823136368797e+01,3.779202447322e+01
2.854682069334e+01,2.278880442779e+14,5.573407594080e-01,5.733148997470e-01,5.766333320072e-01,2.471904829407e-02,2.615631707506e-02,2.645998672057e-02,4.045463191397e+01,3.823168212598e+01,3.779291390281e+01
2.854792040534e+01,2.281387933456e+14,5.573457049264e-01,5.733125121437e-01,5.766265467992e-01,2.471948698099e-02,2.615609921650e-02,2.645936401825e-02,4.045391398168e+01,3.823200056410e+01,3.779380333217e+01
2.854902011734e+01,2.283898183168e+14,5.573506505761e-01,5.733101245694e-01,5.766197618325e-01,2.471992568344e-02,2.615588136149e-02,2.645874134540e-02,4.045319604944e+01,3.823231900234e+01,3.779469276129e+01
2.855011982934e+01,2.286411194949e+14,5.573555963570e-01,5.733077370239e-01,5.766129771072e-01,2.472036440143e-02,2.615566351003e-02,2.645811870203e-02,4.045247811727e+01,3.823263744070e+01,3.779558219018e+01
2.855121954134e+01,2.288926971840e+14,5.573605422691e-01,5.733053495075e-01,5.766061926231e-01,2.472080313496e-02,2.615544566212e-02,2.645749608812e-02,4.045176018516e+01,3.823295587918e+01,3.779647161883e+01
2.855231925334e+01,2.291445516883e+14,5.573654883125e-01,5.733029620199e-01,5.765994083803e-01,2.472124188402e-02,2.615522781775e-02,2.645687350369e-02,4.045104225311e+01,3.823327431778e+01,3.779736104724e+01
2.855341896534e+01,2.293966833124e+14,5.573704344872e-01,5.733005745613e-01,5.765926243788e-01,2.472168064863e-02,2.615500997693e-02,2.645625094871e-02,4.045032432112e+01,3.823359275650e+01,3.779825047542e+01
2.855451867734e+01,2.296490923611e+14,5.573753807931e-01,5.732981871316e-01,5.765858406185e-01,2.472211942876e-02,2.615479213965e-02,2.645562842320e-02,4.044960638919e+01,3.823391119534e+01,3.779913990336e+01
2.855561838934e+01,2.299017791398e+14,5.573803272304e-01,5.732957997309e-01,5.765790570994e-01,2.472255822444e-02,2.615457430592e-02,2.645500592715e-02,4.044888845732e+01,3.823422963430e+01,3.780002933107e+01
2.855671810134e+01,2.301547439540e+14,5.573852737988e-01,5.732934123590e-01,5.765722738216e-01,2.472299703566e-02,2.615435647574e-02,2.645438346056e-02,4.044817052551e+01,3.823454807337e+01,3.780091875854e+01
2.855781781334e+01,2.304079871097e+14,5.573902204986e-01,5.732910250161e-01,5.765654907850e-01,2.472343586242e-02,2.615413864911e-02,2.645376102343e-02,4.044745259376e+01,3.823486651257e+01,3.780180818577e+01
2.855891752534e+01,2.306615089131e+14,5.573951673297e-01,5.732886377022e-01,5.765587079895e-01,2.472387470472e-02,2.615392082602e-02,2.645313861575e-02,4.044673466207e+01,3.823518495189e+01,3.780269761277e+01
2.856001723735e+01,2.309153096709e+14,5.574001142921e-01,5.732862504172e-01,5.765519254352e-01,2.472431356256e-02,2.615370300648e-02,2.645251623752e-02,4.044601673044e+01,3.823550339132e+01,3.780358703954e+01
2.856111694935e+01,2.311693896899e+14,5.574050613857e-01,5.732838631611e-01,5.765451431221e-01,2.472475243595e-02,2.615348519049e-02,2.645189388875e-02,4.044529879887e+01,3.823582183087e+01,3.780447646606e+01
2.856221666135e+01,2.314237492774e+14,5.574100086107e-01,5.732814759339e-01,5.765383610502e-01,2.472519132488e-02,2.615326737804e-02,2.645127156942e-02,4.044458086736e+01,3.823614027055e+01,3.780536589235e+01
2.856331637335e+01,2.316783887411e+14,5.574149559670e-01,5.732790887356e-01,5.765315792193e-01,2.472563022936e-02,2.615304956914e-02,2.645064927954e-02,4.044386293591e+01,3.823645871034e+01,3.780625531841e+01
2.856441608535e+01,2.319333083889e+14,5.574199034546e-01,5.732767015663e-01,5.765247976296e-01,2.472606914938e-02,2.615283176379e-02,2.645002701910e-02,4.044314500452e+01,3.823677715025e+01,3.780714474423e+01
2.856551579735e+01,2.321885085291e+14,5.574248510736e-01,5.732743144259e-01,5.765180162810e-01,2.472650808495e-02,2.615261396198e-02,2.644940478811e-02,4.044242707319e+01,3.823709559028e+01,3.780803416981e+01
2.856661550935e+01,2.324439894703e+14,5.574297988238e-01,5.732719273145e-01,5.765112351734e-01,2.472694703606e-02,2.615239616372e-02,2.644878258655e-02,4.044170914192e+01,3.823741403043e+01,3.780892359516e+01
2.856771522135e+01,2.326997515216e+14,5.574347467054e-01,5.732695402319e-01,5.765044543070e-01,2.472738600272e-02,2.615217836900e-02,2.644816041443e-02,4.044099121071e+01,3.823773247070e+01,3.780981302028e+01
2.856881493335e+01,2.329557949921e+14,5.574396947184e-01,5.732671531783e-01,5.764976736816e-01,2.472782498494e-02,2.615196057783e-02,2.644753827175e-02,4.044027327956e+01,3.823805091109e+01,3.781070244515e+01
2.856991464535e+01,2.332121201916e+14,5.574446428627e-01,5.732647661536e-01,5.764908932972e-01,2.472826398270e-02,2.615174279021e-02,2.644691615850e-02,4.043955534847e+01,3.823836935160e+01,3.781159186980e+01
2.857101435735e+01,2.334687274300e+14,5.574495911384e-01,5.732623791579e-01,5.764841131539e-01,2.472870299601e-02,2.615152500613e-02,2.644629407469e-02,4.043883741744e+01,3.823868779222e+01,3.781248129420e+01
2.857211406935e+01,2.337256170178e+14,5.574545395454e-01,5.732599921910e-01,5.764773332516e-01,2.472914202488e-02,2.615130722560e-02,2.644567202030e-02,4.043811948647e+01,3.823900623297e+01,3.781337071837e+01
2.857321378135e+01,2.339827892654e+14,5.574594880838e-01,5.732576052531e-01,5.764705535903e-01,2.472958106930e-02,2.615108944861e-02,2.644504999534e-02,4.043740155557e+01,3.823932467383e+01,3.781426014231e+01
2.857431349335e+01,2.342402444841e+14,5.574644367535e-01,5.732552183441e-01,5.764637741700e-01,2.473002012927e-02,2.615087167517e-02,2.644442799980e-02,4.043668362472e+01,3.823964311482e+01,3.781514956600e+01
2.857541320535e+01,2.344979829851e+14,5.574693855547e-01,5.732528314640e-01,5.764569949906e-01,2.473045920479e-02,2.615065390528e-02,2.644380603369e-02,4.043596569393e+01,3.823996155592e+01,3.781603898947e+01
2.857651291736e+01,2.347560050801e+14,5.574743344872e-01,5.732504446129e-01,5.764502160522e-01,2.473089829587e-02,2.615043613893e-02,2.644318409700e-02,4.043524776320e+01,3.824027999715e+01,3.781692841270e+01
2.857761262936e+01,2.350143110812e+14,5.574792835511e-01,5.732480577907e-01,5.764434373548e-01,2.473133740251e-02,2.615021837612e-02,2.644256218973e-02,4.043452983253e+01,3.824059843849e+01,3.781781783569e+01
2.857871234136e+01,2.352729013007e+14,5.574842327464e-01,5.732456709973e-01,5.764366588982e-01,2.473177652470e-02,2.615000061686e-02,2.644194031187e-02,4.043381190192e+01,3.824091687995e+01,3.781870725844e+01
2.857981205336e+01,2.355317760515e+14,5.574891820731e-01,5.732432842330e-01,5.764298806826e-01,2.473221566245e-02,2.614978286115e-02,2.644131846343e-02,4.043309397138e+01,3.824123532153e+01,3.781959668096e+01
2.858091176536e+01,2.357909356465e+14,5.574941315312e-01,5.732408974975e-01,5.764231027079e-01,2.473265481575e-02,2.614956510898e-02,2.644069664441e-02,4.043237604089e+01,3.824155376323e+01,3.782048610325e+01
2.858201147736e+01,2.360503803992e+14,5.574990811208e-01,5.732385107909e-01,5.764163249741e-01,2.473309398462e-02,2.614934736035e-02,2.644007485479e-02,4.043165811046e+01,3.824187220505e+01,3.782137552530e+01
2.858311118936e+01,2.363101106233e+14,5.575040308417e-01,5.732361241133e-01,5.764095474812e-01,2.473353316905e-02,2.614912961527e-02,2.643945309458e-02,4.043094018009e+01,3.824219064698e+01,3.782226494711e+01
2.858421090136e+01,2.365701266330e+14,5.575089806941e-01,5.732337374646e-01,5.764027702291e-01,2.473397236903e-02,2.614891187374e-02,2.643883136378e-02,4.043022224978e+01,3.824250908904e+01,3.782315436869e+01
2.858531061336e+01,2.368304287427e+14,5.575139306779e-01,5.732313508448e-01,5.763959932179e-01,2.473441158458e-02,2.614869413575e-02,2.643820966238e-02,4.042950431954e+01,3.824282753122e+01,3.782404379003e+01
2.858641032536e+01,2.370910172672e+14,5.575188807932e-01,5.732289642539e-01,5.763892164475e-01,2.473485081569e-02,2.614847640130e-02,2.643758799038e-02,4.042878638935e+01,3.824314597351e+01,3.782493321114e+01
2.858751003736e+01,2.373518925217e+14,5.575238310399e-01,5.732265776919e-01,5.763824399179e-01,2.473529006237e-02,2.614825867040e-02,2.643696634779e-02,4.042806845922e+01,3.824346441593e+01,3.782582263201e+01
2.858860974936e+01,2.376130548216e+14,5.575287814180e-01,5.732241911589e-01,5.763756636291e-01,2.473572932460e-02,2.614804094305e-02,2.643634473459e-02,4.042735052915e+01,3.824378285846e+01,3.782671205265e+01
2.858970946136e+01,2.378745044828e+14,5.575337319276e-01,5.732218046548e-01,5.763688875811e-01,2.473616860241e-02,2.614782321924e-02,2.643572315079e-02,4.042663259914e+01,3.824410130111e+01,3.782760147305e+01
2.859080917336e+01,2.381362418215e+14,5.575386825687e-01,5.732194181795e-01,5.763621117738e-01,2.473660789578e-02,2.614760549897e-02,2.643510159638e-02,4.042591466920e+01,3.824441974388e+01,3.782849089322e+01
2.859190888536e+01,2.383982671542e+14,5.575436333412e-01,5.732170317332e-01,5.763553362073e-01,2.473704720471e-02,2.614738778224e-02,2.643448007137e-02,4.042519673931e+01,3.824473818677e+01,3.782938031315e+01
2.859300859737e+01,2.386605807979e+14,5.575485842452e-01,5.732146453158e-01,5.763485608816e-01,2.473748652921e-02,2.614717006907e-02,2.643385857574e-02,4.042447880948e+01,3.824505662978e+01,3.783026973284e+01
2.859410830937e+01,2.389231830696e+14,5.575535352807e-01,5.732122589274e-01,5.763417857966e-01,2.473792586928e-02,2.614695235943e-02,2.643323710950e-02,4.042376087971e+01,3.824537507291e+01,3.783115915230e+01
2.859520802137e+01,2.391860742871e+14,5.575584864476e-01,5.732098725678e-01,5.763350109523e-01,2.473836522492e-02,2.614673465334e-02,2.643261567265e-02,4.042304295001e+01,3.824569351616e+01,3.783204857152e+01
