mu_GeV,alpha1_inv,alpha2_inv,alpha3_inv,alpha1,alpha2,alpha3
436707111216.4555,44.43302466505534,36.32356632527871,32.55819223759489,0.022505782749164427,0.027530336394972002,0.030714235996349384
478840715923.3787,44.37241655151024,36.34976868847887,32.63245247749341,0.022536523311484247,0.027510491430360932,0.03064434095750847
525039380712.91705,44.311809079808185,36.375972164769536,32.70671048174034,0.022567347638615724,0.02749067421402167,0.030574765400460707
575695303537.0386,44.25120224425525,36.40217674604837,32.78096626719767,0.022598256076304033,0.02747088469396421,0.030505507124134155
631238521698.2814,44.19059603637942,36.42838241934461,32.85521986048357,0.022629248973622375,0.027451122821994117,0.030436563938588776
692140562599.183,44.12999045248142,36.4545891799587,32.92947127159637,0.02266032667912735,0.027431388543798504,0.03036793368931373
758918446716.8679,44.069385488882574,36.48079702322109,33.003720510467204,0.022691489543285575,0.027411681805182896,0.030299614241456437
832139076785.5907,44.00878114192455,36.50700594449201,33.077967586960646,0.022722737918486894,0.027392002552071103,0.030231603479598322
912424050448.6177,43.948177407969204,36.53321593916108,33.15221251087525,0.022754072159057684,0.027372350730505198,0.030163899307533697
1000454937235.8883,43.88757428339829,36.55942700264714,33.22645529194393,0.022785492621274314,0.0273527262866454,0.03009649964805182
1096979064665.7605,43.826971764613354,36.58563913039795,33.30069593983445,0.02281699966337663,0.027333129166769943,0.030029402442721786
1202815862591.152,43.76636984803542,36.61185231788996,33.37493446414977,0.02284859364558169,0.02731355931727501,0.029962605651680498
1318863819649.752,43.70576853010489,36.638066560628,33.44917087442834,0.02288027493009743,0.027294016684674623,0.029896107253423523
1446108110874.1404,43.64516780728126,36.664281854145045,33.52340518014436,0.02291204388113663,0.027274501215600544,0.029829905244598838
1585628961215.518,43.58456767604296,36.690498194002,33.597637390708,0.02294390086493087,0.027255012856802138,0.029763997639803298
1738610815982.2249,43.52396813288715,36.71671557578734,33.67186751546551,0.02297584624974463,0.02723555155514632,0.029698382471382064
1906352396044.2703,43.46336917432945,36.742933995117056,33.74609556369941,0.023007880405889587,0.027216117257617335,0.029633057789230508
2090277723166.3503,43.402770796903916,36.769153447634224,33.820321544628534,0.023040003705738846,0.027196709911316747,0.029568021660599013
2291948209067.6567,43.34217299716263,36.795373929008825,33.89454546740808,0.02307221652374154,0.027177329463463275,0.029503272169900268
2513075910836.949,43.28157577167566,36.82159543493755,33.96876734112968,0.023104519236437325,0.027157975861392656,0.029438807418519168
2755538065233.1772,43.22097911703081,36.84781796114352,34.04298717482135,0.02313691222247114,0.027138649052557532,0.02937462552462533
3021393025258.947,43.16038302983341,36.87404150337607,34.11720497744756,0.02316939586260803,0.02711934898452732,0.029310724622987974
3312897734298.1763,43.09978750670618,36.90026605741049,34.19142075790912,0.0232019705397481,0.02710007560498809,0.02924710286479339
3632526886162.835,43.03919254428899,36.92649161904785,34.265634525043296,0.02323463663894162,0.0270808288617424,0.02918375841746466
3982993933705.374,42.978598139238684,36.95271818411472,34.339846287623686,0.023267394547404237,0.027061608702709215,0.02912068946448391
4367274124347.005,42.91800428822896,36.978945748462976,34.414056054360294,0.023300244654532273,0.027042415075923705,0.029057894205216737
4788629758079.303,42.85741098795009,37.005174307969554,34.48826383389957,0.023333187351918267,0.027023247929537163,0.028995370854738977
5250637882363.607,42.796818235108816,37.03140385853628,34.56246963482448,0.023366223033366523,0.0270041072118168,0.028933117643665695
5757220659040.793,42.73622602642816,37.05763439608958,34.63667346565458,0.02339935209490885,0.026984992871145672,0.028871132817982394
6312678661047.828,42.675634358647244,37.083865916580336,34.710875334846264,0.023432574934820455,0.026965904856022474,0.02880941463887831
6921727381609.19,42.615043228521074,37.11009841598362,34.78507525079292,0.02346589195363593,0.02694684311506142,0.028747961382581892
7589537265843.608,42.554452632820485,37.136331890298536,34.85927322182531,0.023499303554165362,0.026927807596992075,0.02868677134019829
8321777604629.894,42.49386256833188,37.162566335547915,34.93346925621193,0.023532810141510645,0.026908798250659248,0.028625842817548913
9124664663363.016,42.4332730318571,37.188801747778214,35.007663362159526,0.02356641212308187,0.02688981502502278,0.028565174135012954
10005014454183.826,42.37268402021329,37.21503812305925,35.08185554781373,0.023600109908613862,0.026870857869157418,0.028504763627370876
10970300599686.305,42.312095530232746,37.24127545748402,35.15604582125976,0.0236339039101829,0.026851926732252656,0.02844460964364981
12028717779328.256,42.25150755876273,37.26751374716847,35.23023419052335,0.02366779454222351,0.026833021563612582,0.02838471054697082
13189251297167.291,42.19092010266536,37.29375298825131,35.30442066357178,0.023701782221545488,0.026814142312655713,0.02832506471439798
14461753361507.86,42.130333158817464,37.319993176893824,35.3786052483151,0.02373586736735097,0.026795288928914827,0.028265670536789318
15857026724026.51,42.06974672411046,37.34623430927961,35.45278795260746,0.02377005040125172,0.02677646136203684,0.028206526418649472
17386916388420.129,42.0091607954502,37.3724763816145,35.52696878424884,0.023804331747286533,0.026757659561782558,0.028147630777984017
19064410167125.625,41.94857536975689,37.39871939012624,35.60114775098676,0.023838711831938798,0.026738883478026613,0.028088982046155602
20903748939775.43,41.88799044396492,37.42496333106437,35.675324860518394,0.02387319108415421,0.02672013306075723,0.028030578667741644
22920547549415.465,41.82740601502281,37.45120820069999,35.74950012049288,0.023907769935358605,0.02670140826007609,0.027972419100393643
25131927362817.88,41.76682207989305,37.477453995325554,35.82367353851393,0.02394244881947601,0.026682709026198174,0.027914501814698116
